crypto,date,open,high,low,close,volume
Solana,2024-02-19,112.26,114.98,110.81,111.57,1149325.077761342
Solana,2024-02-20,111.57,112.14,103.0,108.32,1807732.5330748959
Solana,2024-02-21,108.39,108.42,100.15,105.05,1699242.158109857
Solana,2024-02-22,105.05,107.11,101.42,101.69,1361070.5331964882
Solana,2024-02-23,101.68,103.07,98.516,99.91,965060.4342198335
Solana,2024-02-24,99.89,104.92,98.46,104.01,807566.30797138
Solana,2024-02-25,104.01,104.54,102.01,103.47,568901.4553366019
Solana,2024-02-26,103.47,110.85,100.3,110.0,2061338.7100727921
Solana,2024-02-27,110.0,112.7,105.17,108.41,1986140.3223907575
Solana,2024-02-28,108.44,119.0,105.0,119.0,3629907.827535533
Solana,2024-02-29,119.0,134.75,117.12,125.73,4537748.58642082
Solana,2024-03-01,125.74,137.99,125.68,129.53,2657629.865853995
Solana,2024-03-02,129.55,131.8,127.17,130.22,1526418.846180055
Solana,2024-03-03,130.13,132.32,124.27,130.22,1420723.0105698542
Solana,2024-03-04,130.22,135.02,127.44,133.49,2422963.794522803
Solana,2024-03-05,133.48,143.0,106.33,125.55,4973060.9371127775
Solana,2024-03-06,125.48,134.99,120.08,130.91,2540052.8402493997
Solana,2024-03-07,130.91,150.0,130.64,144.06,3850034.5398637443
Solana,2024-03-08,144.05,153.0,141.2,145.12,2486171.7282485585
Solana,2024-03-09,145.12,149.49,143.58,144.58,908295.1150826293
Solana,2024-03-10,144.58,148.78,140.34,144.56,1268342.1380408716
Solana,2024-03-11,144.58,150.18,136.64,148.9,2325649.4468882363
Solana,2024-03-12,148.91,155.0,141.05,151.06,2877716.9481024193
Solana,2024-03-13,150.86,167.0,148.73,163.95,2605530.0482414016
Solana,2024-03-14,163.95,178.35,157.88,176.69,3371713.237448431
Solana,2024-03-15,176.5,189.0,164.44,183.91,4785573.264836396
Solana,2024-03-16,184.0,197.86,176.71,181.99,3534466.654135276
Solana,2024-03-17,181.98,204.59,178.55,201.69,2771085.8140562503
Solana,2024-03-18,201.7,210.0,193.6,195.96,3096083.413410531
Solana,2024-03-19,195.9,198.7,165.15,169.76,4817806.895332996
Solana,2024-03-20,169.76,193.35,160.67,191.95,3765802.325339078
Solana,2024-03-21,191.81,196.0,175.5,179.4,2345977.181513553
Solana,2024-03-22,179.41,182.18,167.58,175.24,1737749.6804337006
Solana,2024-03-23,175.24,180.0,169.85,172.7,1266394.4292172913
Solana,2024-03-24,172.68,186.87,171.32,183.88,1407200.6329215996
Solana,2024-03-25,183.87,194.63,180.96,188.99,2138579.190527555
Solana,2024-03-26,189.04,198.03,184.56,190.45,1665826.3579029753
Solana,2024-03-27,190.48,192.77,180.0,186.24,1863809.646771477
Solana,2024-03-28,186.23,191.0,180.59,189.68,1444529.7826702525
Solana,2024-03-29,189.66,193.08,183.23,192.15,1357969.703998291
Solana,2024-03-30,192.14,200.0,190.85,194.26,1260717.4387125976
Solana,2024-03-31,194.3,203.39,193.76,202.38,1106898.4789875129
Solana,2024-04-01,202.41,204.47,186.91,192.35,1794293.6862182543
Solana,2024-04-02,192.37,192.39,175.89,181.54,2202532.954175714
Solana,2024-04-03,181.58,192.1,177.0,185.11,1352703.6344211197
Solana,2024-04-04,185.12,190.22,180.19,184.15,1252898.1683811008
Solana,2024-04-05,184.11,185.23,168.0,174.46,1948604.1708297865
Solana,2024-04-06,174.46,180.0,173.45,178.73,831449.9063834415
Solana,2024-04-07,178.78,182.73,176.83,179.53,892174.4435924154
Solana,2024-04-08,179.52,185.51,175.27,180.66,1504728.1198349518
Solana,2024-04-09,180.65,180.96,168.89,172.31,1320038.296061376
Solana,2024-04-10,172.27,175.98,162.0,173.34,1581099.4098627097
Solana,2024-04-11,173.33,176.38,170.02,172.35,999353.6715917289
Solana,2024-04-12,172.5,175.99,138.87,153.24,2455390.449991062
Solana,2024-04-13,153.29,154.99,115.04,138.48,4698177.085820373
Solana,2024-04-14,138.59,152.95,130.0,151.44,2855022.3660791856
Solana,2024-04-15,151.37,156.3,133.7,138.56,2366890.316046991
Solana,2024-04-16,138.56,140.81,126.51,136.26,2249761.5555959507
Solana,2024-04-17,136.28,142.77,126.68,131.84,2288377.0851416355
Solana,2024-04-18,131.83,143.96,127.7,142.14,2145418.9546187636
Solana,2024-04-19,142.14,147.72,128.47,142.56,3015543.001530661
Solana,2024-04-20,142.54,152.48,139.7,151.33,1122751.1896380123
Solana,2024-04-21,151.26,153.61,146.5,148.82,959484.6103751495
Solana,2024-04-22,148.81,158.58,146.7,157.02,1424251.1797387013
Solana,2024-04-23,157.02,160.19,153.15,154.69,1293084.8476991365
Solana,2024-04-24,154.69,159.83,145.25,147.71,1842334.8405717139
Solana,2024-04-25,147.71,149.5,142.04,144.83,1549599.38183967
Solana,2024-04-26,144.84,146.23,138.28,139.22,952797.1312925281
Solana,2024-04-27,139.19,143.35,133.0,141.22,941365.3393011319
Solana,2024-04-28,141.24,144.95,137.02,137.98,720536.6656825045
Solana,2024-04-29,137.98,139.14,133.37,137.73,1035837.1724021573
Solana,2024-04-30,137.67,139.94,121.0,126.66,2096484.3877087403
Solana,2024-05-01,126.63,136.06,118.06,134.46,2324753.3524854584
Solana,2024-05-02,134.45,141.16,128.13,137.64,1621680.1574459772
Solana,2024-05-03,137.57,145.18,132.1,143.73,1603899.468223449
Solana,2024-05-04,143.75,149.25,142.25,146.06,745534.2296488112
Solana,2024-05-05,146.07,148.2,143.0,145.74,663578.5368143326
Solana,2024-05-06,145.71,157.07,145.44,152.83,1474828.6293247282
Solana,2024-05-07,152.85,159.42,148.0,148.05,1291661.6990186716
Solana,2024-05-08,148.04,150.09,139.89,142.13,1245588.6624459706
Solana,2024-05-09,142.14,153.64,140.53,152.54,1211225.3404205448
Solana,2024-05-10,152.55,156.0,144.41,146.03,1567961.1697998075
Solana,2024-05-11,146.07,147.66,143.05,145.37,743822.2528436534
Solana,2024-05-12,145.37,147.97,142.53,143.35,551273.5032676586
Solana,2024-05-13,143.36,151.05,137.82,147.49,1421490.2664816873
Solana,2024-05-14,147.5,151.5,141.63,141.96,1014632.2215358553
Solana,2024-05-15,141.98,159.0,141.12,158.6,1750391.1981076717
Solana,2024-05-16,158.6,164.86,156.67,159.37,1591563.5869484262
Solana,2024-05-17,159.37,172.37,159.27,169.48,1417553.3682377865
Solana,2024-05-18,169.5,176.3,168.7,172.46,842303.1109190944
Solana,2024-05-19,172.45,175.56,166.01,169.92,701866.0657932677
Solana,2024-05-20,169.92,188.55,167.7,186.74,1693663.0830535232
Solana,2024-05-21,186.71,188.91,174.26,178.12,1683731.1690804525
Solana,2024-05-22,178.12,183.48,175.0,176.87,1567527.9226710352
Solana,2024-05-23,176.85,181.34,165.36,176.11,2172108.4264792325
Solana,2024-05-24,176.07,176.24,162.45,167.68,1488684.849602786
Solana,2024-05-25,167.76,170.64,165.89,168.33,629961.4350017494
Solana,2024-05-26,168.33,168.51,160.36,163.24,1396644.6266783392
Solana,2024-05-27,163.25,172.24,163.17,170.02,802475.2173066708
Solana,2024-05-28,170.02,173.41,164.32,168.5,926660.0917791516
Solana,2024-05-29,168.5,174.19,167.0,168.13,1154508.3803702279
Solana,2024-05-30,168.11,172.76,163.48,166.83,1184067.6529519565
Solana,2024-05-31,166.97,170.92,163.75,165.51,959283.4745012242
Solana,2024-06-01,165.5,167.84,165.49,165.99,328361.26762329624
Solana,2024-06-02,165.99,167.21,161.27,163.02,662730.9489318039
Solana,2024-06-03,163.03,167.26,161.5,164.88,961403.9986449197
Solana,2024-06-04,164.88,171.9,164.3,171.82,872603.1523114465
Solana,2024-06-05,171.81,175.62,171.06,173.58,995585.9990761451
Solana,2024-06-06,173.57,174.6,167.59,170.1,801857.599157353
Solana,2024-06-07,170.02,172.76,153.0,162.47,1391242.8253988083
Solana,2024-06-08,162.46,164.39,157.3,157.79,565551.7674396071
Solana,2024-06-09,157.79,163.0,156.51,162.12,387166.6400576285
Solana,2024-06-10,162.07,163.25,157.35,158.98,532302.3444888855
Solana,2024-06-11,158.97,159.67,144.95,149.32,1659179.4085987825
Solana,2024-06-12,149.41,161.89,145.46,155.18,1304991.4087274687
Solana,2024-06-13,155.18,155.18,145.97,147.23,976718.5006302354
Solana,2024-06-14,147.23,148.97,139.56,142.98,1358042.5832239697
Solana,2024-06-15,143.06,145.68,142.84,145.45,364971.7406283734
Solana,2024-06-16,145.45,151.36,142.97,151.22,473803.94162405917
Solana,2024-06-17,151.18,151.73,139.66,143.25,957043.6914993278
Solana,2024-06-18,143.23,143.87,128.0,137.37,2290649.5952382633
Solana,2024-06-19,137.35,142.01,134.41,135.59,1014696.056937972
Solana,2024-06-20,135.6,141.47,131.73,133.49,1345332.361581237
Solana,2024-06-21,133.43,135.5,128.6,134.54,1431122.0798123588
Solana,2024-06-22,134.54,136.77,132.91,133.65,380664.6777141317
Solana,2024-06-23,133.69,135.24,128.0,128.59,605748.9821117388
Solana,2024-06-24,128.57,132.7,122.0,132.26,2617124.6854478493
Solana,2024-06-25,132.27,139.93,131.02,136.53,1758905.6911270379
Solana,2024-06-26,136.54,140.48,134.59,136.72,880301.533505429
Solana,2024-06-27,136.67,151.44,135.06,149.48,1444266.8210938356
Solana,2024-06-28,149.49,150.97,138.72,139.75,1370464.6041274741
Solana,2024-06-29,139.7,143.41,139.45,140.0,830688.4179127885
Solana,2024-06-30,139.92,147.7,136.89,146.37,954644.5935917852
Solana,2024-07-01,146.45,149.4,145.59,146.52,1168765.0839723789
Solana,2024-07-02,146.52,155.11,145.98,153.81,1005055.9803037909
Solana,2024-07-03,153.81,154.58,138.91,140.69,1854904.7961688458
Solana,2024-07-04,140.69,142.81,127.14,127.83,1749750.2927442875
Solana,2024-07-05,127.83,136.62,121.0,134.31,2372029.0802791947
Solana,2024-07-06,134.31,144.34,132.25,143.07,924371.3424285293
Solana,2024-07-07,143.06,143.38,131.17,131.61,1027790.8675098787
Solana,2024-07-08,131.58,142.2,127.75,139.77,1629633.5267682145
Solana,2024-07-09,139.78,144.5,136.43,141.44,1024157.7759532807
Solana,2024-07-10,141.4,146.54,138.58,141.99,863218.6021743516
Solana,2024-07-11,142.02,146.27,135.54,135.7,1178048.945314981
Solana,2024-07-12,135.7,140.85,133.91,139.55,1025082.1540023007
Solana,2024-07-13,139.53,143.91,137.99,141.93,549251.9999412932
Solana,2024-07-14,141.92,148.84,141.92,147.69,906737.479274407
Solana,2024-07-15,147.72,160.22,147.07,159.44,1390642.8522011617
Solana,2024-07-16,159.44,162.87,152.61,160.69,1426150.7492770888
Solana,2024-07-17,160.69,164.9,154.5,155.51,1098005.760193821
Solana,2024-07-18,155.52,161.73,155.1,159.21,781566.9823664799
Solana,2024-07-19,159.19,172.64,156.16,169.21,1787022.2223382941
Solana,2024-07-20,169.15,175.47,167.27,173.68,805315.4023839266
Solana,2024-07-21,173.67,185.34,170.38,184.43,1193805.538485548
Solana,2024-07-22,184.43,185.06,176.75,178.98,951279.0880527742
Solana,2024-07-23,178.95,180.89,170.2,173.03,1097757.8644045368
Solana,2024-07-24,173.03,182.8,170.94,178.0,1321903.6310798475
Solana,2024-07-25,178.01,179.88,165.12,171.82,1775033.7931230327
Solana,2024-07-26,171.83,184.0,171.67,183.06,1285309.7748189496
Solana,2024-07-27,183.16,188.63,175.17,183.56,1375976.5008494828
Solana,2024-07-28,183.56,187.05,180.99,184.9,640281.7065982462
Solana,2024-07-29,184.91,194.32,181.57,182.52,1758746.4048841007
Solana,2024-07-30,182.52,185.0,175.35,179.11,1328444.0766587441
Solana,2024-07-31,179.03,184.66,171.53,171.58,1569694.5894816215
Solana,2024-08-01,171.61,173.08,157.67,167.22,2507817.939795724
Solana,2024-08-02,167.23,169.48,149.78,152.57,2387366.8713589762
Solana,2024-08-03,152.57,154.11,139.73,142.45,1737862.7695583787
Solana,2024-08-04,142.44,146.18,131.11,138.25,2398687.7192163267
Solana,2024-08-05,138.26,139.53,109.55,129.81,8633893.263855858
Solana,2024-08-06,129.8,149.87,129.37,144.46,3047446.0691104024
Solana,2024-08-07,144.46,155.31,142.29,144.96,2978561.761693854
Solana,2024-08-08,144.78,163.72,141.43,163.18,3238026.6609780635
Solana,2024-08-09,163.19,163.72,150.79,156.32,2057838.8576914293
Solana,2024-08-10,156.35,158.93,152.54,154.07,725890.241099186
Solana,2024-08-11,154.06,158.11,141.2,141.57,1330639.587805668
Solana,2024-08-12,141.56,151.19,141.21,146.5,1647770.3865463776
Solana,2024-08-13,146.31,150.03,142.89,146.7,971424.5556753782
Solana,2024-08-14,146.7,152.29,142.34,143.73,1381215.115406399
Solana,2024-08-15,143.74,147.64,137.72,142.57,1789236.9353424446
Solana,2024-08-16,142.57,145.0,136.02,139.08,1308136.5670072243
Solana,2024-08-17,139.07,142.16,137.66,141.96,441612.9289215544
Solana,2024-08-18,141.96,147.58,140.55,142.43,1288109.2474468949
Solana,2024-08-19,142.41,146.35,140.38,144.31,810060.1219342441
Solana,2024-08-20,144.3,149.0,141.01,142.28,1133585.2897017738
Solana,2024-08-21,142.27,144.63,138.8,142.82,1133050.712552698
Solana,2024-08-22,142.83,144.97,140.64,143.27,660869.925917685
Solana,2024-08-23,143.42,154.45,142.61,153.39,1375809.4821285526
Solana,2024-08-24,153.38,162.48,152.03,160.72,1294766.2928733225
Solana,2024-08-25,160.74,162.1,155.27,158.99,657035.0592528392
Solana,2024-08-26,159.01,162.21,155.62,157.12,946430.1879741271
Solana,2024-08-27,157.18,159.85,145.0,146.81,1318049.7062419245
Solana,2024-08-28,146.81,149.29,140.53,143.94,1348948.1370357536
Solana,2024-08-29,143.9,147.68,138.08,140.04,982432.4447381928
Solana,2024-08-30,140.04,141.35,132.03,137.96,1186911.878915401
Solana,2024-08-31,138.01,139.66,134.49,135.32,312881.6531163329
Solana,2024-09-01,135.38,136.51,127.79,128.54,1047043.646868904
Solana,2024-09-02,128.5,135.77,127.0,134.97,974014.5997113108
Solana,2024-09-03,134.94,138.04,126.97,127.5,1042361.7595655117
Solana,2024-09-04,127.51,135.46,122.3,133.61,1603500.7514631094
Solana,2024-09-05,133.62,135.79,127.89,129.36,893941.4341134429
Solana,2024-09-06,129.37,134.46,120.5,125.01,2148505.10877772
Solana,2024-09-07,125.02,129.89,124.1,127.71,477989.87938959716
Solana,2024-09-08,127.72,131.86,126.6,130.13,521808.207752112
Solana,2024-09-09,130.04,137.25,127.0,135.09,1098618.2006013405
Solana,2024-09-10,135.09,138.32,132.56,135.61,757583.9206257714
Solana,2024-09-11,135.67,136.13,128.27,132.49,335709.64867195865
Solana,2024-09-12,132.44,137.09,132.41,136.06,206968.65701013454
Solana,2024-09-13,136.06,140.01,131.83,139.13,277140.063167472
Solana,2024-09-14,139.12,139.92,135.67,137.21,96909.1715113001
Solana,2024-09-15,137.21,138.28,130.5,131.42,183572.69292961084
Solana,2024-09-16,131.4,132.78,128.85,131.4,223373.49759847042
Solana,2024-09-17,131.4,135.72,130.26,131.56,812270.636901522
Solana,2024-09-18,131.54,134.49,127.08,134.35,1043710.8200320196
Solana,2024-09-19,134.33,144.23,134.3,142.89,1797355.9372474628
Solana,2024-09-20,142.88,152.45,141.2,146.66,1393606.37232006
Solana,2024-09-21,146.7,150.0,144.59,149.45,479073.0050672931
Solana,2024-09-22,149.48,150.0,141.04,144.64,658467.8369110421
Solana,2024-09-23,144.69,149.21,142.13,144.78,987327.7491693791
Solana,2024-09-24,144.73,154.09,143.11,152.74,1344661.616261434
Solana,2024-09-25,152.74,154.0,147.25,147.93,844748.5848364041
Solana,2024-09-26,148.06,158.25,146.52,155.57,1243804.78154081
Solana,2024-09-27,155.55,161.63,154.0,157.66,1121638.2578170768
Solana,2024-09-28,157.66,159.65,155.02,156.77,417749.24679903017
Solana,2024-09-29,156.78,162.1,155.02,158.49,692527.5743591979
Solana,2024-09-30,158.61,159.99,151.65,152.5,830680.6224965657
Solana,2024-10-01,152.55,157.57,142.22,145.1,1936739.285972674
Solana,2024-10-02,145.13,149.17,138.55,140.16,1446075.3360272243
Solana,2024-10-03,140.15,143.27,133.1,136.8,1232311.4136013535
Solana,2024-10-04,136.81,144.82,135.91,143.22,1237173.4261233301
Solana,2024-10-05,143.23,145.11,140.99,142.59,439360.91023675544
Solana,2024-10-06,142.6,146.84,142.0,146.48,478584.32394042955
Solana,2024-10-07,146.47,152.34,143.41,143.94,1287543.1111088884
Solana,2024-10-08,143.96,145.63,141.09,143.4,663366.6817486099
Solana,2024-10-09,143.42,145.46,138.54,139.21,790548.3789056686
Solana,2024-10-10,139.22,140.87,135.36,138.95,771604.5904566399
Solana,2024-10-11,138.89,146.56,138.51,145.46,956296.6703447157
Solana,2024-10-12,145.49,147.45,144.55,146.35,425506.3531277396
Solana,2024-10-13,146.38,149.07,144.4,147.69,443033.67962761846
Solana,2024-10-14,147.62,158.32,146.73,157.52,1159457.0676394992
Solana,2024-10-15,157.53,159.64,150.33,154.72,1296333.3333031673
Solana,2024-10-16,154.73,158.39,152.84,154.24,920072.8177010881
Solana,2024-10-17,154.22,155.72,147.63,150.44,827247.760687808
Solana,2024-10-18,150.43,156.69,149.55,154.92,754307.228366838
Solana,2024-10-19,154.92,159.81,153.6,159.58,451765.89784328436
Solana,2024-10-20,159.72,167.96,157.58,167.37,822035.4659480057
Solana,2024-10-21,167.34,171.62,161.23,166.13,1404738.4278310745
Solana,2024-10-22,166.07,171.0,162.84,167.48,1061038.4698246017
Solana,2024-10-23,167.36,174.05,164.04,170.65,1204476.6693751868
Solana,2024-10-24,170.65,179.12,170.27,177.06,1201505.8404827812
Solana,2024-10-25,177.07,177.55,159.05,164.6,1652987.5011872465
Solana,2024-10-26,164.58,173.1,162.2,170.66,757053.7732446963
Solana,2024-10-27,170.66,178.28,170.01,176.44,722862.1136641506
Solana,2024-10-28,176.43,179.71,172.27,178.2,1221587.5182255486
Solana,2024-10-29,178.1,183.3,176.07,179.39,1521685.131834298
Solana,2024-10-30,179.32,181.29,173.08,174.85,870187.1012458127
Solana,2024-10-31,174.8,176.63,167.31,168.43,1012057.7798496927
Solana,2024-11-01,168.49,173.98,163.49,166.02,961758.0210588787
Solana,2024-11-02,166.06,168.66,162.01,166.12,389626.54600761406
Solana,2024-11-03,166.07,166.55,157.8,162.46,757580.3838934556
Solana,2024-11-04,162.42,165.05,155.0,157.86,783093.1742439747
Solana,2024-11-05,157.89,169.42,156.69,166.64,976869.4542734645
Solana,2024-11-06,166.66,190.07,166.36,186.76,3100262.973691992
Solana,2024-11-07,186.88,198.0,185.89,196.44,1624985.5730650793
Solana,2024-11-08,196.45,205.2,195.64,199.99,1621779.1893954389
Solana,2024-11-09,200.0,203.49,195.05,200.0,1156571.5738120307
Solana,2024-11-10,200.11,215.7,198.71,210.22,2281728.731110006
Solana,2024-11-11,210.24,225.0,204.22,222.37,2445498.3849295336
Solana,2024-11-12,222.4,225.37,204.92,211.87,2438227.5654079895
Solana,2024-11-13,211.84,220.84,200.9,215.46,2532200.4676530072
Solana,2024-11-14,215.47,222.83,206.75,209.58,1836521.9617832403
Solana,2024-11-15,209.58,220.57,204.48,218.53,1670565.9498663067
Solana,2024-11-16,218.54,222.22,213.4,215.81,1206332.6281825358
Solana,2024-11-17,215.81,242.01,212.14,237.53,2131245.9614671255
Solana,2024-11-18,237.54,248.52,234.03,239.95,2317126.185834465
Solana,2024-11-19,239.96,247.84,233.36,237.99,1525057.673075915
Solana,2024-11-20,238.01,242.72,230.51,235.68,1413216.7736177878
Solana,2024-11-21,235.68,259.89,229.56,256.65,2637955.476492208
Solana,2024-11-22,256.65,264.63,250.56,257.23,1506572.1406965016
Solana,2024-11-23,257.23,264.32,252.61,255.12,1237696.5894238893
Solana,2024-11-24,255.11,260.0,241.14,253.03,1074493.8772629304
Solana,2024-11-25,253.03,256.82,231.16,234.18,1852392.4840961986
Solana,2024-11-26,234.14,239.97,221.57,230.6,1555062.77989465
Solana,2024-11-27,230.6,245.0,227.5,242.24,1176788.1759059918
Solana,2024-11-28,242.24,245.49,232.89,237.65,623131.7215615232
Solana,2024-11-29,237.64,247.04,236.58,243.47,1025735.2722020354
Solana,2024-11-30,243.43,245.6,237.56,237.74,703799.5815891253
Solana,2024-12-01,237.74,240.14,234.24,236.95,867018.1824369106
Solana,2024-12-02,237.12,238.5,220.03,225.79,1897297.8366841844
Solana,2024-12-03,225.79,239.65,215.23,234.04,474786.5396626133
Solana,2024-12-04,234.27,241.0,225.09,229.27,31825.286887949813
Solana,2024-12-05,229.47,244.99,223.19,236.13,2643926.075313406
Solana,2024-12-06,236.13,247.1,231.11,237.21,1134097.6534832362
Solana,2024-12-07,237.21,243.83,234.32,238.32,951398.1205639625
Solana,2024-12-08,238.35,241.72,233.32,237.19,594809.1507998878
Solana,2024-12-09,237.19,237.45,201.65,216.93,1754050.0354359846
Solana,2024-12-10,216.93,221.2,203.14,213.75,2340951.5563724595
Solana,2024-12-11,213.71,231.0,211.62,227.42,1489493.4965693553
Solana,2024-12-12,227.47,234.79,225.61,227.0,1223609.7658706377
Solana,2024-12-13,226.98,228.47,220.6,224.82,1237600.3175035738
Solana,2024-12-14,224.93,227.48,215.13,219.88,679074.330072997
Solana,2024-12-15,219.92,225.44,215.63,224.25,781187.754648537
Solana,2024-12-16,224.22,227.39,213.07,216.27,1308855.2355582425
Solana,2024-12-17,216.27,229.03,211.37,223.2,1560384.2428019918
Solana,2024-12-18,223.2,226.0,204.77,206.39,1405834.973194417
Solana,2024-12-19,206.49,215.0,186.77,193.66,2245420.4651915478
Solana,2024-12-20,193.67,199.56,175.01,194.43,2634715.321994105
Solana,2024-12-21,194.4,202.14,178.36,181.34,1486697.2346945829
Solana,2024-12-22,181.21,187.86,176.71,180.35,947729.743315891
Solana,2024-12-23,180.34,193.62,176.33,189.88,1295273.0556865116
Solana,2024-12-24,189.9,199.16,185.86,196.95,798916.508419172
Solana,2024-12-25,196.92,201.84,194.9,197.31,551767.407574274
Solana,2024-12-26,197.33,199.72,186.42,188.24,745802.4994923419
Solana,2024-12-27,188.27,194.55,182.51,183.95,738834.7225422172
Solana,2024-12-28,183.81,196.41,183.55,195.15,654534.4328627287
Solana,2024-12-29,195.17,197.79,188.19,189.6,639813.4190816508
Solana,2024-12-30,189.59,196.63,185.54,191.01,990189.5260674083
Solana,2024-12-31,191.06,199.48,187.72,188.82,1111869.281642476
Solana,2025-01-01,190.0,195.65,188.56,194.43,15606.821053460024
Solana,2025-01-02,194.87,210.43,193.59,207.91,30687.660144420028
Solana,2025-01-03,208.1,219.86,205.43,217.93,963043.825212107
Solana,2025-01-04,217.72,218.12,213.52,216.64,492173.27912573755
Solana,2025-01-05,216.64,219.0,211.47,213.35,498091.58369177283
Solana,2025-01-06,213.35,223.22,211.5,218.34,857652.0607154539
Solana,2025-01-07,218.33,219.23,201.75,202.13,1066697.9346355698
Solana,2025-01-08,202.16,203.32,188.25,197.42,1483261.790659949
Solana,2025-01-09,197.48,199.3,182.01,185.06,1254867.1338012896
Solana,2025-01-10,185.06,193.39,183.46,187.63,1129859.2839670377
Solana,2025-01-11,187.62,192.01,184.0,188.03,823565.4325543434
Solana,2025-01-12,188.03,190.99,185.07,188.4,465370.19883633516
Solana,2025-01-13,188.4,192.0,168.74,183.02,1622124.2403993919
Solana,2025-01-14,182.78,190.41,181.77,187.49,883823.2262691029
Solana,2025-01-15,187.53,206.06,185.76,205.9,1644624.177508197
Solana,2025-01-16,206.0,217.07,198.17,211.08,1751469.9894602294
Solana,2025-01-17,211.06,222.0,209.82,219.56,1777969.867504358
Solana,2025-01-18,219.6,270.33,217.33,261.51,6958002.142944873
Solana,2025-01-19,261.9,296.0,236.96,252.34,8005398.136179392
Solana,2025-01-20,252.33,273.29,229.19,241.65,5534948.932127832
Solana,2025-01-21,241.91,260.24,230.0,250.32,2850183.684949484
Solana,2025-01-22,250.48,272.0,248.36,257.23,2892384.8592707235
Cardano,2023-01-24,0.375,0.38308,0.355,0.3589,66426978.61202314
Cardano,2023-01-25,0.3587,0.3797,0.34688,0.373352,80552337.23203988
Cardano,2023-01-26,0.3734,0.3891,0.3712,0.3796,96081305.89193839
Cardano,2023-01-27,0.3797,0.391276,0.3678,0.3899,72715144.43024941
Cardano,2023-01-28,0.39,0.3983,0.3775,0.3819,81237534.06318961
Cardano,2023-01-29,0.3819,0.4,0.3768,0.3975,70048176.80351438
Cardano,2023-01-30,0.3978,0.3983,0.36546,0.3725,91372493.11417814
Cardano,2023-01-31,0.3727,0.4,0.3684,0.3902,86248370.25259703
Cardano,2023-02-01,0.3901,0.4018,0.37104,0.397,93058165.9302833
Cardano,2023-02-02,0.39669,0.41381,0.39209,0.3981,110489641.28848268
Cardano,2023-02-03,0.3983,0.4072,0.3944,0.4037,72729133.0571861
Cardano,2023-02-04,0.4037,0.4056,0.3975,0.3995,42078747.15209668
Cardano,2023-02-05,0.3995,0.402,0.382,0.3926,63826311.93925637
Cardano,2023-02-06,0.392529,0.40367,0.3796,0.3824,69902577.6692443
Cardano,2023-02-07,0.3824,0.3999,0.3815,0.3991,63786832.028118506
Cardano,2023-02-08,0.399,0.404,0.3855,0.3942,60858822.00588209
Cardano,2023-02-09,0.3943,0.3958,0.3542,0.3621,113995955.65946442
Cardano,2023-02-10,0.3622,0.3657,0.35376,0.3582,85406030.68150008
Cardano,2023-02-11,0.3581,0.3703,0.3569,0.3686,54736812.02909124
Cardano,2023-02-12,0.3686,0.3738,0.3596,0.3641,53317523.420675404
Cardano,2023-02-13,0.364216,0.3658,0.34501,0.3596,84951964.44735546
Cardano,2023-02-14,0.3595,0.3936,0.35457,0.387,116716389.6371485
Cardano,2023-02-15,0.387,0.4207,0.38192,0.4204,108994376.51070133
Cardano,2023-02-16,0.419478,0.4221,0.3864,0.3874,105219356.37469862
Cardano,2023-02-17,0.3874,0.4099,0.3855,0.4035,64487420.797979966
Cardano,2023-02-18,0.4034,0.4185,0.39765,0.406,45840918.93621436
Cardano,2023-02-19,0.406,0.4128,0.397,0.3997,61230647.32933969
Cardano,2023-02-20,0.399636,0.4097,0.3893,0.4036,66846169.543394126
Cardano,2023-02-21,0.4037,0.4061,0.38502,0.3927,73603633.96112865
Cardano,2023-02-22,0.3927,0.393,0.3769,0.3889,83465659.64506339
Cardano,2023-02-23,0.38902,0.3951,0.3795,0.3823,52557989.7780317
Cardano,2023-02-24,0.3824,0.3857,0.35801,0.3659,83306839.50777178
Cardano,2023-02-25,0.3657,0.3677,0.35131,0.362,57789703.98090612
Cardano,2023-02-26,0.362,0.37032,0.3577,0.3691,46242619.595762365
Cardano,2023-02-27,0.369064,0.3702,0.35747,0.3646,45976390.26951302
Cardano,2023-02-28,0.3646,0.3681,0.3486,0.3519,41385749.51922167
Cardano,2023-03-01,0.3518,0.36448,0.3493,0.3602,60548058.711026765
Cardano,2023-03-02,0.3601,0.36157,0.344452,0.3505,58301177.7737995
Cardano,2023-03-03,0.3504,0.3508,0.31799,0.3432,106236676.66342705
Cardano,2023-03-04,0.3431,0.3448,0.33039,0.3367,21495534.379505366
Cardano,2023-03-05,0.3367,0.3431,0.334286,0.3369,30117825.213608548
Cardano,2023-03-06,0.337007,0.3387,0.3292,0.3306,56731046.00695541
Cardano,2023-03-07,0.3306,0.3349,0.3208,0.3305,65991124.87486827
Cardano,2023-03-08,0.3306,0.33278,0.3134,0.3176,70767634.24645948
Cardano,2023-03-09,0.3175,0.32218,0.30184,0.3104,120122166.05530131
Cardano,2023-03-10,0.3104,0.319,0.2977,0.316,135857204.27583632
Cardano,2023-03-11,0.3159,0.327,0.30265,0.3074,103066230.0020756
Cardano,2023-03-12,0.3074,0.3336,0.30263,0.3325,81799962.43052939
Cardano,2023-03-13,0.332415,0.354089,0.328,0.345,124262193.43641417
Cardano,2023-03-14,0.34431,0.3695,0.33741,0.34394,150489095.35009336
