crypto,date,open,high,low,close,volume
Axie Infinity,2023-04-12,8.7,8.74,8.2774,8.61,120802.85246919954
Axie Infinity,2023-04-13,8.62,8.83,8.51,8.8,90639.24850248004
Axie Infinity,2023-04-14,8.8,9.26,8.78,9.05,199864.45290009907
Axie Infinity,2023-04-15,9.05,9.16,8.97,9.04,94244.46574054
Axie Infinity,2023-04-16,9.03,9.35,8.85,9.26,87389.8742556596
Axie Infinity,2023-04-17,9.26,9.4,8.98,9.38,94217.9804516096
Axie Infinity,2023-04-18,9.36,9.608,9.21,9.38,147519.2865985491
Axie Infinity,2023-04-19,9.39,9.4,8.27,8.43,244319.81161516724
Axie Infinity,2023-04-20,8.42,8.538,8.032,8.21,129800.11747805988
Axie Infinity,2023-04-21,8.1862,8.306,7.78,7.93,93408.9843159396
Axie Infinity,2023-04-22,7.9061,8.121,7.82,8.08,21107.36329233004
Axie Infinity,2023-04-23,8.103,8.104,7.6852,7.94,18294.95174484
Axie Infinity,2023-04-24,7.91,8.0394,7.66,7.85,58148.22427496011
Axie Infinity,2023-04-25,7.87,8.042,7.6072,8.02,43937.32828169005
Axie Infinity,2023-04-26,8.0,8.48,7.44,7.82,70058.49451917023
Axie Infinity,2023-04-27,7.82,8.0491,7.77,7.93,34144.005103720054
Axie Infinity,2023-04-28,7.96,8.04,7.8,7.99,28841.106330060025
Axie Infinity,2023-04-29,7.99,8.085,7.9,8.02,20964.42675536001
Axie Infinity,2023-04-30,8.015,8.145,7.86,7.9,30179.078485689995
Axie Infinity,2023-05-01,7.92,7.955,7.48,7.62,27673.172712640036
Axie Infinity,2023-05-02,7.6,7.675,7.52,7.62,31173.501112460017
Axie Infinity,2023-05-03,7.62,7.78,7.4,7.72,22559.61161324001
Axie Infinity,2023-05-04,7.72,7.741,7.51,7.57,10081.344145229976
Axie Infinity,2023-05-05,7.592,7.829,7.49,7.73,12538.569509449992
Axie Infinity,2023-05-06,7.73,7.76,7.268,7.4,29561.90725155996
Axie Infinity,2023-05-07,7.4,7.459,7.25,7.28,17051.148143000017
Axie Infinity,2023-05-08,7.26,7.3105,6.51,6.82,66834.72727978026
Axie Infinity,2023-05-09,6.81,7.02,6.76,6.93,22017.78700086
Axie Infinity,2023-05-10,6.93,7.08,6.61,6.98,66707.99047509034
Axie Infinity,2023-05-11,6.98,6.98,6.62,6.73,26151.073626480047
Axie Infinity,2023-05-12,6.71,6.815,6.48,6.78,27717.899369450028
Axie Infinity,2023-05-13,6.81,6.84,6.673,6.78,14539.002363740012
Axie Infinity,2023-05-14,6.77,6.83,6.688,6.82,14577.769652490017
Axie Infinity,2023-05-15,6.81,6.9159,6.709,6.81,13844.353679939984
Axie Infinity,2023-05-16,6.81,6.8582,6.713,6.83,38666.51648003999
Axie Infinity,2023-05-17,6.83,8.26,6.8,7.33,276537.64709273726
Axie Infinity,2023-05-18,7.34,7.57,6.893,7.03,122986.36600680878
Axie Infinity,2023-05-19,7.04,7.1206,6.92,7.02,53841.913084300126
Axie Infinity,2023-05-20,7.02,7.07,6.94,7.05,22102.115481620018
Axie Infinity,2023-05-21,7.05,7.053,6.76,6.83,35594.056471280004
Axie Infinity,2023-05-22,6.82,6.95,6.68,6.9,69580.13389987964
Axie Infinity,2023-05-23,6.9,7.05,6.84,6.93,26711.09107963006
Axie Infinity,2023-05-24,6.92,6.922,6.52,6.65,82537.39451551934
Axie Infinity,2023-05-25,6.66,7.299,6.49,6.92,129333.20166704968
Axie Infinity,2023-05-26,6.92,6.93,6.72,6.86,45452.40538346989
Axie Infinity,2023-05-27,6.88,7.03,6.81,7.01,23212.07443592001
Axie Infinity,2023-05-28,7.0,7.237,6.96,7.16,31471.80547440003
Axie Infinity,2023-05-29,7.158,7.271,7.05,7.17,82324.50292387976
Axie Infinity,2023-05-30,7.18,7.19,7.02,7.08,24798.607176140016
Axie Infinity,2023-05-31,7.07,7.11,6.82,6.86,45717.56993392005
Axie Infinity,2023-06-01,6.87,7.053,6.76,6.98,52507.15192640024
Axie Infinity,2023-06-02,6.97,7.162,6.93,7.14,24207.915464659964
Axie Infinity,2023-06-03,7.15,7.255,7.1,7.16,25173.35144867001
Axie Infinity,2023-06-04,7.1797,7.334,7.15,7.24,35594.89518741003
Axie Infinity,2023-06-05,7.24,7.49,6.54,6.57,144133.9621275184
Axie Infinity,2023-06-06,6.58,7.0887,6.43,6.76,79810.95435232
Axie Infinity,2023-06-07,6.76,6.77,6.14,6.29,54262.66417620006
Axie Infinity,2023-06-08,6.26,6.31,6.12,6.2562,72599.49485888008
Axie Infinity,2023-06-09,6.24,6.31,5.96,6.0296,36423.63320815002
Axie Infinity,2023-06-10,6.01,6.029,4.73,4.982,155058.28829836877
Axie Infinity,2023-06-11,5.0,5.05,4.852,4.96,52617.26334518007
Axie Infinity,2023-06-12,4.96,4.99,4.75,4.91,50375.47822552011
Axie Infinity,2023-06-13,4.91,5.18,4.81,4.91,69645.17080758004
Axie Infinity,2023-06-14,4.9,5.12,4.609,4.71,53044.337568040086
Axie Infinity,2023-06-15,4.7,4.8538,4.6,4.78,51951.83290483015
Axie Infinity,2023-06-16,4.765,4.892,4.64,4.83,40685.2495656401
Axie Infinity,2023-06-17,4.83,5.03,4.81,4.91,38399.04939046014
Axie Infinity,2023-06-18,4.911,5.02,4.84,4.84,24688.17816672004
Axie Infinity,2023-06-19,4.85,5.0,4.8,4.98,22932.638617340017
Axie Infinity,2023-06-20,4.97,5.24,4.87,5.23,31067.68958821002
Axie Infinity,2023-06-21,5.22,5.56,5.2,5.5,70813.75723871987
Axie Infinity,2023-06-22,5.49,5.701,5.34,5.36,54020.48324389004
Axie Infinity,2023-06-23,5.37,5.82,5.37,5.67,102613.89465946992
Axie Infinity,2023-06-24,5.67,6.45,5.64,5.91,159271.53734320975
Axie Infinity,2023-06-25,5.9171,6.298,5.82,5.87,66390.40461824997
Axie Infinity,2023-06-26,5.87,5.922,5.57,5.79,52921.6044482801
Axie Infinity,2023-06-27,5.7892,5.99,5.7892,5.91,60211.03250165019
Axie Infinity,2023-06-28,5.91,5.91,5.428,5.53,41324.01711027996
Axie Infinity,2023-06-29,5.5319,5.76,5.49,5.65,41343.03481592998
Axie Infinity,2023-06-30,5.66,6.0,5.42,5.95,109377.98020043968
Axie Infinity,2023-07-01,5.96,6.72,5.96,6.49,135327.82373241888
Axie Infinity,2023-07-02,6.5139,6.5139,6.13,6.29,47314.41664978001
Axie Infinity,2023-07-03,6.3,6.43,6.19,6.32,56939.75809389005
Axie Infinity,2023-07-04,6.32,6.45,6.11,6.15,31394.061207379997
Axie Infinity,2023-07-05,6.16,6.25,5.88,5.97,31585.89840417006
Axie Infinity,2023-07-06,5.96,6.17,5.77,5.809,53662.7562135
Axie Infinity,2023-07-07,5.8,6.01,5.73,5.95,30432.332695860056
Axie Infinity,2023-07-08,5.94,5.98,5.698,5.842,32358.72674719
Axie Infinity,2023-07-09,5.853,5.94,5.7708,5.78,23205.296053769995
Axie Infinity,2023-07-10,5.79,5.91,5.65,5.79,23538.274283650007
Axie Infinity,2023-07-11,5.79,5.941,5.758,5.93,12336.841206139989
Axie Infinity,2023-07-12,5.92,6.04,5.88,5.99,27116.222288720022
Axie Infinity,2023-07-13,5.98,6.82,5.9,6.7,100957.32416909994
Axie Infinity,2023-07-14,6.72,6.923,6.19,6.4,88896.14572365962
Axie Infinity,2023-07-15,6.4059,6.481,6.262,6.34,29536.222182700025
Axie Infinity,2023-07-16,6.33,6.35,6.1591,6.19,23446.5061734
Axie Infinity,2023-07-17,6.18,6.55,6.161,6.35,40777.69939501013
Axie Infinity,2023-07-18,6.36,6.49,6.177,6.29,39992.21843310005
Axie Infinity,2023-07-19,6.3,6.44,6.27,6.38,20847.87139075
Axie Infinity,2023-07-20,6.4,6.56,6.34,6.45,20425.982281289995
Axie Infinity,2023-07-21,6.48,6.56,6.363,6.47,16463.787649199996
Axie Infinity,2023-07-22,6.486,6.55,6.32,6.38,17878.63111623
Axie Infinity,2023-07-23,6.38,6.53,6.3,6.49,29467.881945890043
Axie Infinity,2023-07-24,6.49,6.56,5.9898,6.15,44792.35952075004
Axie Infinity,2023-07-25,6.14,6.14,5.94,6.04,41853.68349998015
Axie Infinity,2023-07-26,6.0278,6.1386,5.92,6.07,42424.61981339004
Axie Infinity,2023-07-27,6.086,6.14,5.97,6.05,26566.37569361
Axie Infinity,2023-07-28,6.04,6.13,5.99,6.11,30431.302745960013
Axie Infinity,2023-07-29,6.1,6.32,6.08,6.22,25157.249789340003
